分类,故障模式,故障场景,故障注入手段,优先级,自动化状态,自动化用例路径,SMTX OS 5.1.0 测试,SMTX OS 5.0.6 测试,SMTX OS 5.1.1 测试,SMTX OS 6.0.0 测试
,进程卡死不响应,ZBS NTPd Leader 所在的节点上 zbs-ntpd 进程卡死不响应,,P1,Pending,,,,,
,,一个 ZBS NTPd Follower 所在的节点上 zbs-ntpd 进程卡死不响应,,P2,Pending,,,,,
,服务异常,ZBS NTPd Leader 所在的节点上 zbs-ntpd 服务处于停止状态，持续 5～60 分钟,systemctl stop zbs-ntpd.service,P1,Automated,testcases.fault.node.service.fault_service_outage,,Y,,
,,一个 ZBS NTPd Follower 所在的节点上 zbs-ntpd 服务处于停止状态，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,任意一个节点上 zbs-ntpd 服务持续重启，间隔随机时间，持续 5 ～ 60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,切主,zbs-ntpd 发生一次切主,,P1,Automated,testcases.fault.node.service.fault_service_restart,,,,
,,zbs-ntpd 频繁切主，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_restart,,,,
,CPU 资源消耗高（随机持续时间）,ZBS NTPd Leader 所在的节点上 zbs-ntpd 进程的 CPU 资源消耗持续处于高水位,,P1,Pending,,,,,
,,一个 ZBS NTPd Follower 所在的节点上 zbs-ntpd 进程的 CPU 资源消耗持续处于高水位,,P2,Pending,,,,,
,内存资源消耗高（随机持续时间）,ZBS NTPd Leader 所在的节点上 zbs-ntpd 进程的内存资源消耗持续处于高水位,,P1,Pending,,,,,
,,一个 ZBS NTPd Follower 所在的节点上 zbs-ntpd 进程的内存资源消耗持续处于高水位,,P2,Pending,,,,,
timemachine ,kill -9,ZBS Metad Leader 所在的主节点上 kill -9 timemachine 进程,kill -9 <pid>,P1,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 ZBS Metad Leader 所在的主节点上的 timemachine 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,除 ZBS Metad Leader 所在的主节点以外的任意一个节点上 kill -9 timemachine 进程,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 除 ZBS Metad Leader 所在的主节点以外的任意一个节点上的 timemachine 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,kill -15,ZBS Metad Leader 所在的主节点上 kill -15 timemachine 进程,kill -15 <pid>,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,持续 kill -15 ZBS Metad Leader 所在的主节点上的 timemachine 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,除 ZBS Metad Leader 所在的主节点以外的任意一个节点上 kill -15 timemachine 进程,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,持续 kill -15 除 ZBS Metad Leader 所在的主节点以外的任意一个节点上的 timemachine 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,不可中断的睡眠状态（D 状态）,ZBS Metad Leader 所在的主节点上 timemachine 进程进入 D 状态,,P1,Pending,,,,,
,,除 ZBS Metad Leader 所在的主节点以外的任意一个节点上 timemachine 进程进入 D 状态,,P2,Pending,,,,,
,进程挂起（SIGSTOP）,ZBS Metad Leader 所在的主节点上 timemachine 进程挂起（kill -19）,kill -SIGSTOP <pid>,P1,Automated,testcases.fault.node.service.fault_pause_process,,,,
,,除 ZBS Metad Leader 所在的主节点以外的任意一个节点上 timemachine 进程挂起（kill -19）,,P2,Automated,testcases.fault.node.service.fault_pause_process,,,,
,僵尸进程（Z 状态）,ZBS Metad Leader 所在的主节点上 timemachine 进程进入 Z 状态,,P1,Pending,,,,,
,,除 ZBS Metad Leader 所在的主节点以外的任意一个节点上 timemachine 进程进入 Z 状态,,P2,Pending,,,,,
,进程卡死不响应,ZBS Metad Leader 所在的主节点上 timemachine 进程卡死不响应,,P1,Pending,,,,,
,,除 ZBS Metad Leader 所在的主节点以外的任意一个节点上 timemachine 进程卡死不响应,,P2,Pending,,,,,
,服务异常,任意一个节点上 timemachine 服务发生重启,,P1,Automated,testcases.fault.node.service.fault_service_restart,,,,
,,ZBS Metad Leader 所在的主节点上 timemachine 服务处于停止状态，持续 5～60 分钟,systemctl stop timemachine.service,P1,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,除 ZBS Metad Leader 所在的主节点以外的任意一个节点上 timemachine 服务处于停止状态，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,任意一个节点上 timemachine 服务持续重启，间隔随机时间，持续 5 ～ 60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,双活集群的仲裁节点上 timemachine 服务处于运行状态,systemctl start timemachine.service,P3,Plan to Automate,,,,,
,CPU 资源消耗高（随机持续时间）,ZBS Metad Leader 所在的节点上 timemachine 进程的 CPU 资源消耗持续处于高水位,,P1,Pending,,,,,
,,除 ZBS Metad Leader 所在的主节点以外的任意一个节点上 timemachine 进程的 CPU 资源消耗持续处于高水位,,P2,Pending,,,,,
,内存资源消耗高（随机持续时间）,ZBS Metad Leader 所在的节点上 timemachine 进程的内存资源消耗持续处于高水位,,P1,Pending,,,,,
,,除 ZBS Metad Leader 所在的主节点以外的任意一个节点上 timemachine 进程的内存资源消耗持续处于高水位,,P2,Pending,,,,,
zbs-watchdogd,kill -9,Zookeeper Leader 所在的节点上 kill -9 zbs-watchdogd 进程,kill -9 <pid>,P1,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 Zookeeper Leader 所在的节点上的 zbs-watchdogd 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,除 Zookeeper Leader 所在的节点以外的任意一个节点上 kill -9 zbs-watchdogd 进程,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 除 Zookeeper Leader 所在的节点以外的任意一个节点上的 zbs-watchdogd 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,kill -15,Zookeeper Leader 所在的节点上 kill -15 zbs-watchdogd 进程,kill -15 <pid>,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,持续 kill -15 Zookeeper Leader 所在的节点上的 zbs-watchdogd 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,除 Zookeeper Leader 所在的节点以外的任意一个节点上 kill -15 zbs-watchdogd 进程,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,持续 kill -15 除 Zookeeper Leader 所在的节点以外的任意一个节点上的 zbs-watchdogd 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,不可中断的睡眠状态（D 状态）,Zookeeper Leader 所在的节点上 zbs-watchdogd 进程进入 D 状态,,P1,Pending,,,,,
,,除 Zookeeper Leader 所在的节点以外的任意一个节点上 zbs-watchdogd 进程进入 D 状态,,P2,Pending,,,,,
,进程挂起（SIGSTOP）,Zookeeper Leader 所在的节点上 zbs-watchdogd 进程挂起（kill -19）,kill -SIGSTOP <pid>,P1,Automated,testcases.fault.node.service.fault_pause_process,,,,
,,除 Zookeeper Leader 所在的节点以外的任意一个节点上 zbs-watchdogd 进程挂起（kill -19）,,P2,Automated,testcases.fault.node.service.fault_pause_process,,,,
,僵尸进程（Z 状态）,Zookeeper Leader 所在的节点上 zbs-watchdogd 进程进入 Z 状态,,P1,Pending,,,,,
,,除 Zookeeper Leader 所在的节点以外的任意一个节点上 zbs-watchdogd 进程进入 Z 状态,,P2,Pending,,,,,
,进程卡死不响应,Zookeeper Leader 所在的节点上 zbs-watchdogd 进程卡死不响应,,P1,Pending,,,,,
,,除 Zookeeper Leader 所在的节点以外的任意一个节点上 zbs-watchdogd 进程卡死不响应,,P2,Pending,,,,,
,服务异常,任意一个节点上 zbs-watchdogd 服务发生重启,,P1,Automated,testcases.fault.node.service.fault_service_restart,,,,
,,Zookeeper Leader 所在的节点上 zbs-watchdogd 服务处于停止状态，持续 5～60 分钟,systemctl stop zbs-watchdogd.service,P1,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,除 Zookeeper Leader 所在的节点以外的任意一个节点上 zbs-watchdogd 服务处于停止状态，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,任意一个节点上 zbs-watchdogd 服务持续重启，间隔随机时间，持续 5 ～ 60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,CPU 资源消耗高（随机持续时间）,Zookeeper Leader 所在的节点上 zbs-watchdogd 进程的 CPU 资源消耗持续处于高水位,,P1,Pending,,,,,
,,除 Zookeeper Leader 所在的节点以外的任意一个节点上 zbs-watchdogd 进程的 CPU 资源消耗持续处于高水位,,P2,Pending,,,,,
,内存资源消耗高（随机持续时间）,Zookeeper Leader 所在的节点上 zbs-watchdogd 进程的内存资源消耗持续处于高水位,,P1,Pending,,,,,
,,除 Zookeeper Leader 所在的节点以外的任意一个节点上 zbs-watchdogd 进程的内存资源消耗持续处于高水位,,P2,Pending,,,,,
elf-rest-server,kill -9,任意一个节点上 kill -9 elf-rest-server 进程,kill -9 <pid>,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 任意一个节点上的 elf-rest-server 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,kill -15,任意一个节点上 kill -15 elf-rest-server 进程,kill -15 <pid>,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,持续 kill -15 任意一个节点上的 elf-rest-server 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,不可中断的睡眠状态（D 状态）,任意一个节点上 elf-rest-server 进程进入 D 状态,,P2,Pending,,,,,
,进程挂起（SIGSTOP）,任意一个节点上 elf-rest-server 进程挂起（kill -19）,kill -SIGSTOP <pid>,P2,Automated,testcases.fault.node.service.fault_pause_process,,,,
,僵尸进程（Z 状态）,任意一个节点上 elf-rest-server 进程进入 Z 状态,,P2,Pending,,,,,
,进程卡死不响应,任意一个节点上 elf-rest-server 进程卡死不响应,,P2,Pending,,,,,
,服务异常,任意一个节点上 elf-rest-server 服务处于停止状态，持续 5～60 分钟,systemctl stop elf-rest-server.service,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,任意一个节点上 elf-rest-server 服务持续重启，间隔随机时间，持续 5 ～ 60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,双活集群的仲裁节点上 elf-rest-server 服务处于运行状态,systemctl start elf-rest-server.service,P3,Plan to Automate,,,,,
,CPU 资源消耗高（随机持续时间）,任意一个节点上 elf-rest-server 进程的 CPU 资源消耗持续处于高水位,,P2,Pending,,,,,
,内存资源消耗高（随机持续时间）,任意一个节点上 elf-rest-server 进程的内存资源消耗持续处于高水位,,P2,Pending,,,,,
vnc-proxy,kill -9,任意一个节点上 kill -9 vnc-proxy 进程,kill -9 <pid>,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 任意一个节点上的 vnc-proxy 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,kill -15,任意一个节点上 kill -15 vnc-proxy 进程,kill -15 <pid>,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,持续 kill -15 任意一个节点上的 vnc-proxy 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,不可中断的睡眠状态（D 状态）,任意一个节点上 vnc-proxy 进程进入 D 状态,,P2,Pending,,,,,
,进程挂起（SIGSTOP）,任意一个节点上 vnc-proxy 进程挂起（kill -19）,kill -SIGSTOP <pid>,P2,Automated,testcases.fault.node.service.fault_pause_process,,,,
,僵尸进程（Z 状态）,任意一个节点上 vnc-proxy 进程进入 Z 状态,,P2,Pending,,,,,
,进程卡死不响应,任意一个节点上 vnc-proxy 进程卡死不响应,,P2,Pending,,,,,
,服务异常,任意一个节点上 vnc-proxy 服务处于停止状态，持续 5～60 分钟,systemctl stop vnc-proxy.service,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,任意一个节点上 vnc-proxy 服务持续重启，间隔随机时间，持续 5 ～ 60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,双活集群的仲裁节点上 vnc-proxy 服务处于运行状态,systemctl start vnc-proxy.service,P3,Plan to Automate,,,,,
,CPU 资源消耗高（随机持续时间）,任意一个节点上 vnc-proxy 进程的 CPU 资源消耗持续处于高水位,,P2,Pending,,,,,
,内存资源消耗高（随机持续时间）,任意一个节点上 vnc-proxy 进程的内存资源消耗持续处于高水位,,P2,Pending,,,,,
elf-vm-scheduler,kill -9,ZBS Metad Leader 所在的主节点上 kill -9 elf-vm-scheduler 进程,kill -9 <pid>,P1,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 ZBS Metad Leader 所在的主节点上的 elf-vm-scheduler 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,一个 ZBS Metad Follower 所在的主节点上 kill -9 elf-vm-scheduler 进程,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 一个 ZBS Metad Follower 所在的主节点上的 elf-vm-scheduler 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,kill -15,ZBS Metad Leader 所在的主节点上 kill -15 elf-vm-scheduler 进程,kill -15 <pid>,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,持续 kill -15 ZBS Metad Leader 所在的主节点上的 elf-vm-scheduler 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,一个 ZBS Metad Follower 所在的主节点上 kill -15 elf-vm-scheduler 进程,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,持续 kill -15 一个 ZBS Metad Follower 所在的主节点上的 elf-vm-scheduler 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,不可中断的睡眠状态（D 状态）,ZBS Metad Leader 所在的主节点上 elf-vm-scheduler 进程进入 D 状态,,P1,Pending,,,,,
,,一个 ZBS Metad Follower 所在的主节点上 elf-vm-scheduler 进程进入 D 状态,,P2,Pending,,,,,
,进程挂起（SIGSTOP）,ZBS Metad Leader 所在的主节点上 elf-vm-scheduler 进程挂起（kill -19）,kill -SIGSTOP <pid>,P1,Automated,testcases.fault.node.service.fault_pause_process,,Y,,
,,一个 ZBS Metad Follower 所在的主节点上 elf-vm-scheduler 进程挂起（kill -19）,,P2,Automated,testcases.fault.node.service.fault_pause_process,,,,
,僵尸进程（Z 状态）,ZBS Metad Leader 所在的主节点上 elf-vm-scheduler 进程进入 Z 状态,,P1,Pending,,,,,
,,一个 ZBS Metad Follower 所在的主节点上 elf-vm-scheduler 进程进入 Z 状态,,P2,Pending,,,,,
,进程卡死不响应,ZBS Metad Leader 所在的主节点上 elf-vm-scheduler 进程卡死不响应,,P1,Pending,,,,,
,,一个 ZBS Metad Follower 所在的主节点上 elf-vm-scheduler 进程卡死不响应,,P2,Pending,,,,,
,服务异常,ZBS Metad Leader 所在的主节点上 elf-vm-scheduler 服务处于停止状态，持续 5～60 分钟,systemctl stop elf-vm-scheduler.service,P1,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,一个 ZBS Metad Follower 所在的主节点上 elf-vm-scheduler 服务处于停止状态，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,任意一个主节点上 elf-vm-scheduler 服务持续重启，间隔随机时间，持续 5 ～ 60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,一个存储节点或双活集群的仲裁节点上 elf-vm-scheduler 服务处于运行状态,systemctl start elf-vm-scheduler.service,P3,Plan to Automate,,,,,
,CPU 资源消耗高（随机持续时间）,ZBS Metad Leader 所在的节点上 elf-vm-scheduler 进程的 CPU 资源消耗持续处于高水位,,P1,Pending,,,,,
,,一个 ZBS Metad Follower 所在的主节点上 elf-vm-scheduler 进程的 CPU 资源消耗持续处于高水位,,P2,Pending,,,,,
,内存资源消耗高（随机持续时间）,ZBS Metad Leader 所在的节点上 elf-vm-scheduler 进程的内存资源消耗持续处于高水位,,P1,Pending,,,,,
,,一个 ZBS Metad Follower 所在的主节点上 elf-vm-scheduler 进程的内存资源消耗持续处于高水位,,P2,Pending,,,,,
elf-dhcp,kill -9,ZBS Metad Leader 所在的主节点上 kill -9 elf-dhcp 进程,kill -9 <pid>,P1,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 ZBS Metad Leader 所在的主节点上的 elf-dhcp 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,一个 ZBS Metad Follower 所在的主节点上 kill -9 elf-dhcp 进程,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 一个 ZBS Metad Follower 所在的主节点上的 elf-dhcp 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
